timestamp_day,cycle_id,step_in_cycle,RUL_hr,vibration_rms_mm_s,temperature_c,pressure_bar,failure_mode,failure,operating_state,active_failure_mode,ambient_temperature_c,humidity_percent,wind_speed_m_s,rain_intensity_mm_h,ambient_pressure_bar
214,41,27,0.5,2.780708062,63.98886449,9.376156751,N/A,0,healthy,,31.96516928,73.77804968,2.813587908,0,1.016377911
215,41,76,73.5,2.394346735,66.51768348,9.473972923,N/A,0,healthy,,32.60514282,73.23908166,1.908799499,0,1.006851672
216,41,123,49.5,2.341490472,65.56768378,9.536321606,N/A,0,healthy,,32.78475417,73.61413886,1.678356584,0,0.993743089
217,41,171,25.5,1.661575687,55.41807816,7.274774573,N/A,0,healthy,,32.96048757,72.797674,2.372964385,0.192171873,0.984125708
218,41,218,1.5,2.562858797,64.06821507,9.150469518,N/A,0,healthy,,32.83382846,72.98494435,3.591358179,0,0.980448589
219,42,24,0.5,2.026679784,64.73137246,9.534383014,N/A,0,healthy,,32.94935781,72.59360595,4.618284543,0,0.98368225
220,42,79,113,2.714207406,60.96420454,10.18789459,N/A,0,healthy,,32.79887527,72.75043524,4.150730246,0,0.99406476
221,42,127,89,3.003660602,63.71521988,9.177938451,N/A,0,healthy,,32.46431541,73.55614717,3.080503562,0,1.006049244
222,42,176,65,3.210855739,63.19009431,9.24467772,N/A,0,healthy,,32.15583162,73.09884422,1.95640723,0.809008185,1.016167635
223,42,224,41,3.971959301,64.3757231,10.39566788,N/A,0,healthy,,31.38370775,75.98372945,1.669610534,0,1.019833088
224,42,273,17,4.080697044,70.75460287,9.366854595,N/A,0,healthy,,30.76130807,73.65334759,2.375005119,0,1.016008479
225,43,1,0.5,5.378773396,72.4671708,10.0346518,N/A,0,healthy,,30.18710777,75.33333692,3.590701003,0,1.005819695
226,43,48,114.5,2.081134552,67.2931402,9.451565039,N/A,0,healthy,,29.58252621,74.61252082,4.434427779,0,0.994457168
227,43,96,90.5,1.993160902,60.96377661,8.343446035,N/A,0,healthy,,28.97974966,76.15788124,4.381913991,0,0.984552588
228,43,145,66.5,2.531577936,66.13634949,8.929542824,N/A,0,healthy,,28.39882032,75.84058656,3.038031361,0.269200785,0.980389503
229,43,192,42.5,1.582150245,56.96222935,7.282756894,N/A,0,healthy,,28.02381503,75.77456299,2.090687071,0,0.984017663
230,43,240,18.5,2.689533329,70.19039596,8.85770102,N/A,0,healthy,,27.58738768,76.27663222,1.863245611,0,0.994040538
231,43,289,0.5,2.559295039,66.93633261,10.28079704,N/A,0,healthy,,27.04361334,77.40537564,2.388772919,0,1.005558719
232,44,46,75,2.227303438,68.66645814,10.17797807,N/A,0,healthy,,27.04636053,77.02460925,3.632698234,0,1.016231006
233,44,93,51,3.28845993,70.24872019,9.756500206,N/A,0,healthy,,26.94775734,76.102348,4.49571193,0,1.019674187
234,44,141,27,3.182089406,72.28167332,10.3692313,N/A,0,healthy,,26.91465759,78.02870387,4.109762816,0,1.016059064
235,44,191,3,3.69495398,68.76413913,9.344153445,N/A,0,healthy,,27.09643227,76.35129667,2.961342766,0,1.006448851
236,45,28,0.5,2.81841521,67.24063241,10.32423538,N/A,0,healthy,,27.39121896,76.00773875,1.8950823,0,0.994014258
237,45,76,114.5,2.843853542,67.10795113,9.809619392,N/A,0,healthy,,28.22328971,74.32569182,1.633156282,0,0.983234503
238,45,125,90.5,3.157741385,68.6653705,10.49419342,N/A,0,healthy,,28.61924665,76.32988906,2.366836891,0,0.980148288
239,45,172,66.5,3.344550603,70.12293351,9.878421947,N/A,0,healthy,,29.01429895,75.38127288,3.528019435,0,0.983879989
240,45,220,42.5,2.080317784,57.9929116,8.116728044,N/A,0,healthy,,29.87129015,74.60866302,4.545249423,0,0.993761565
241,45,269,18.5,3.12895367,63.08523075,10.03401849,N/A,0,healthy,,30.26808626,75.04223064,3.957113698,0,1.006127306
242,45,316,0.5,2.783248798,59.79171227,8.214372234,N/A,0,healthy,,31.00657781,74.48676801,3.002226192,0,1.015590706
243,46,45,127.5,2.067232496,62.78615908,10.49242172,N/A,0,healthy,,31.50550996,73.76536668,1.919973672,0,1.019635031
244,46,94,103.5,3.800790164,68.38848678,11.69453949,N/A,0,healthy,,31.93513433,73.80969501,1.686020893,0,1.015595252
245,46,142,79.5,3.632689215,77.74937075,13.8780068,N/A,0,healthy,,32.45591824,74.63565374,2.394096907,0,1.006404993
246,46,189,55.5,2.726524932,66.50100607,10.40439977,N/A,0,healthy,,32.7055106,73.7248192,3.722461362,0,0.994367999
247,46,237,31.5,3.606862519,62.94729882,9.962051706,N/A,0,healthy,,32.74199684,73.62158717,4.259787587,0,0.984115142
248,46,287,7.5,3.696839249,66.74049968,10.069113,N/A,0,healthy,,32.98505719,74.07828663,4.370787569,0,0.979962432
249,47,20,0.5,2.66788473,63.68251112,10.50129514,N/A,0,healthy,,32.9249721,72.98987201,2.907752086,0,0.98442415
250,47,69,72,2.114058131,58.37268546,9.971194534,N/A,0,healthy,,32.74144706,72.59707551,1.866468423,0,0.993822977
251,47,116,48,1.674481842,54.27007857,7.971393117,N/A,0,healthy,,32.54035445,73.50261308,1.545119908,0,1.005999796
252,47,163,24,2.703816022,66.951083,9.027164024,N/A,0,healthy,,32.11355772,74.68180446,2.323318053,0.405860279,1.015934944
253,47,211,0.5,3.268854372,66.33069981,9.540634051,N/A,0,healthy,,31.50767286,75.24494661,3.555328974,2.176204203,1.01944185
254,48,35,77.5,1.874800111,62.36537498,10.30200236,N/A,0,healthy,,30.99667843,74.35321133,4.35945723,0,1.01591553
255,48,82,53.5,1.752031272,55.08678067,8.12494533,N/A,0,healthy,,30.25941177,74.92472215,4.115050494,0,1.006294571
256,48,130,29.5,2.683656612,65.85984878,10.0241901,N/A,0,healthy,,29.70398458,74.86322887,3.17886583,0,0.993762626
257,48,179,5.5,3.282330949,65.59468686,10.06233066,N/A,0,healthy,,28.96679622,74.80249323,1.640192958,0,0.984320343
258,49,24,0.5,2.550428795,63.4406277,10.0397133,N/A,0,healthy,,28.56848064,74.90854867,1.676760085,0,0.980723839
259,49,72,101,2.186930633,67.29555472,9.438830767,N/A,0,healthy,,28.05259606,77.0270533,2.519258826,0,0.98368244
260,49,119,77,2.56026258,66.28529044,8.303544756,N/A,0,healthy,,27.55657045,77.87013995,3.50641527,0.50469009,0.993884537
261,49,168,53,2.124095771,69.94174872,8.575471479,N/A,0,healthy,,27.21699141,76.49765178,4.43140798,0.069672467,1.005676849
262,49,216,29,2.134294989,65.05598605,8.001495144,N/A,0,healthy,,27.20187555,75.21890308,4.158335831,0,1.015884394
263,49,265,5,2.761980908,69.32598248,8.867838065,N/A,0,healthy,,26.95182861,77.08210962,3.07247415,0,1.019579108
264,50,25,0.5,2.389964631,62.68294074,10.1042534,N/A,0,healthy,,27.21199617,76.4568078,1.992928927,0,1.015890927
265,50,72,43,3.153611805,64.31037586,10.36674942,N/A,0,healthy,,27.26668655,76.84140319,1.889954371,0,1.005973173
266,50,120,19,3.650236746,69.26111883,9.856297132,N/A,0,healthy,,27.55031919,75.66509347,2.268161601,0,0.993791613
267,50,169,0.5,4.881267131,65.66042442,10.46336753,N/A,0,healthy,,27.93711783,76.67387395,3.563627799,2.286404895,0.983765123
268,51,44,63.5,2.891503942,69.30225481,9.673194768,N/A,0,healthy,,28.49365827,76.2133694,4.506183345,0,0.980156948
269,51,92,39.5,3.069601354,69.35059495,9.734023231,N/A,0,healthy,,29.06778144,74.07727292,4.121430568,0,0.983883727
270,51,141,15.5,3.152844801,65.9670278,9.32386973,N/A,0,healthy,,29.72933657,75.55682849,3.008851131,0,0.993743908
271,52,4,0.5,4.608595858,67.71318556,9.96969138,N/A,0,healthy,,30.50899797,74.39448752,1.746694544,0,1.005809169
272,52,51,39.5,2.525040902,68.23250014,9.721511496,N/A,0,healthy,,31.05305533,74.44706316,1.522650924,0,1.015614008
273,52,99,15.5,2.271168078,68.46235003,8.502156814,N/A,0,healthy,,31.31041229,73.89483897,2.463017892,0,1.019308155
274,53,5,0.5,1.935256588,57.0704184,8.402378519,N/A,0,healthy,,32.06392291,74.28160631,3.592213305,0,1.016302968
275,53,51,122.5,1.546561878,62.916056,10.08625673,N/A,0,healthy,,32.30686419,73.49173542,4.502370443,0,1.006125241
276,53,99,98.5,2.155317066,64.51201175,10.48842743,N/A,0,healthy,,32.72158963,73.36024474,4.115457562,0,0.99423466
277,53,149,74.5,2.29173432,66.50280916,10.10553327,N/A,0,healthy,,33.03170503,72.84333436,3.160169496,0,0.983964313
278,53,195,50.5,2.292638858,66.97303021,9.34046538,N/A,0,healthy,,32.97183053,73.67553188,1.872069217,0,0.980349616
279,53,243,26.5,2.456957076,65.98547049,8.936474791,N/A,0,healthy,,33.01934105,74.25584747,1.673990454,0,0.983795711
280,53,289,2.5,2.191148012,67.02555786,8.30931336,N/A,0,healthy,,32.6314502,73.78287118,2.483813456,0,0.994193281
281,54,29,0.5,1.859164778,57.76851471,9.819028833,N/A,0,healthy,,32.51207696,74.38815166,3.667780538,0,1.005990094
282,54,77,96.5,2.750000801,61.32992893,10.34877737,N/A,0,healthy,,32.03866159,74.49886048,4.427552323,0,1.015998391
283,54,126,72.5,3.387753724,63.9146443,10.19099714,N/A,0,healthy,,31.66213979,73.6206421,4.175720177,0,1.019926776
284,54,174,48.5,3.665194721,63.48637445,10.21765955,N/A,0,healthy,,31.05073375,74.75411464,3.11049816,0,1.015803358
285,54,222,24.5,3.309312702,60.1564947,9.760814101,N/A,0,healthy,,30.47106821,74.27723108,2.004443661,0,1.005731948
286,54,269,0.5,3.158667205,64.90473142,9.789282184,N/A,0,healthy,,29.60448913,75.18378194,1.573629116,0,0.994007849
287,55,34,122.5,1.653944114,57.50043906,8.34237584,N/A,0,healthy,,29.05803076,74.74764784,2.340306519,0.264983302,0.983971968
288,55,83,98.5,1.953466347,58.34380949,8.341690112,N/A,0,healthy,,28.72970185,75.61177663,3.731096329,0,0.980170577
289,55,130,74.5,3.485222896,73.14624756,10.22010751,N/A,0,healthy,,27.87606012,76.20159001,4.60124867,0,0.984378865
290,55,178,50.5,3.817278503,72.52217979,10.42021967,N/A,0,healthy,,27.55652507,75.9671177,4.20614128,0,0.994010497
291,55,226,26.5,3.862881846,74.31506981,9.901132145,N/A,0,healthy,,27.47261726,77.16022919,2.999012133,0,1.006504099
292,55,274,2.5,5.074877228,67.06772219,10.36917877,N/A,0,healthy,,27.06462084,76.73534497,1.817703648,0,1.015394878
293,56,31,0.5,3.361243201,65.90215149,9.817522415,N/A,0,healthy,,26.99336225,76.37964665,1.493480532,0.655270326,1.019666107
294,56,78,108.5,3.128671106,65.34378662,10.28169744,N/A,0,healthy,,26.81695105,76.00869699,2.593283882,0,1.016034045
295,56,126,84.5,3.010375669,67.79815472,9.914021328,N/A,0,healthy,,27.37998618,75.48815715,3.532612557,0,1.006635207
296,56,173,60.5,4.070597236,67.87979531,10.03733458,N/A,0,healthy,,27.52104724,76.0622401,4.233608306,0,0.994009749
297,56,214,36.5,3.373478878,68.7031625,8.805545008,N/A,0,healthy,,27.94283113,75.27143849,4.172230315,0.815147175,0.984065912
298,56,269,12.5,4.670438744,66.58883774,9.540360338,N/A,0,healthy,,28.62094116,75.20793895,3.000974492,2.14536082,0.980608986
299,57,9,0.5,5.874542747,69.75422446,9.753099928,N/A,0,healthy,,29.22418325,75.89368575,2.054965199,0.731669702,0.983827953
300,57,58,84.5,2.768185302,65.11767088,10.38470601,N/A,0,healthy,,29.59404464,75.51158826,1.552611168,2.347905162,0.994140604
301,57,106,60.5,2.974469293,61.23019921,9.651142202,N/A,0,healthy,,30.24588923,75.0055687,2.352797712,0,1.005927686
302,57,155,36.5,3.196757082,65.99225862,10.38422168,N/A,0,healthy,,30.80916078,75.01985667,3.499892078,0,1.015969288
303,57,202,12.5,3.639175561,69.21558275,9.139719743,N/A,0,healthy,,31.48108348,74.39869789,4.40639652,0,1.019577829
304,58,9,0.5,3.919179235,72.86820378,9.772281895,N/A,0,healthy,,32.06901004,73.79270229,4.014047266,0,1.016477037
305,58,57,96,2.454644019,74.31082496,9.682128389,N/A,0,healthy,,32.40032736,73.76798603,3.005244582,0,1.006197554
306,58,106,72,2.762947578,73.88635902,10.22518307,N/A,0,healthy,,32.78828668,72.862311,2.085526672,0,0.993872113
307,58,153,48,3.677142573,74.07316919,10.48150459,N/A,0,healthy,,33.08241868,72.65786933,1.590046922,0,0.983909987
308,58,201,24,2.681773707,63.8731792,8.278055118,N/A,0,healthy,,33.07963205,74.31024988,2.083631774,0,0.980324797
309,58,250,0.5,4.93537898,78.30766559,9.920537458,N/A,0,healthy,,33.06597767,74.67472336,3.442811824,0,0.983989303
310,59,35,62,2.292123741,64.8934072,9.316191234,N/A,0,healthy,,32.75186755,73.96030158,4.554213317,0,0.993916499
311,59,82,38,2.634797702,69.68195654,9.21487049,N/A,0,healthy,,32.62559829,73.01258545,4.11386361,0,1.005769908
312,59,130,14,1.941029606,67.81729607,8.278994693,N/A,0,healthy,,32.11831986,72.62389088,3.120583528,0,1.01642876
313,60,7,0.5,3.043756375,65.44299813,8.499094525,N/A,0,healthy,,31.62380017,73.53870964,1.94487443,0,1.020044061
314,60,54,49,3.484458621,68.3174884,9.743132304,N/A,0,healthy,,31.02902655,74.2912318,1.608660308,0,1.015426424
315,60,102,25,4.115963833,74.835315,10.75461678,N/A,0,healthy,,30.28424264,74.87601234,2.263226944,0,1.006306838
316,60,151,1,5.486729517,71.31251793,9.376400349,N/A,0,healthy,,29.64415451,75.84429228,3.536520809,0,0.993900557
317,61,32,0.5,3.447243004,62.26380189,10.2592375,N/A,0,healthy,,29.18542074,75.84391223,4.292937801,0.853898172,0.983874042
318,61,80,95,2.567189057,69.73051773,9.075656627,N/A,0,healthy,,28.58074443,75.52994729,4.291749704,0,0.980394156
319,61,129,71,2.817591275,62.90216219,8.95447968,N/A,0,healthy,,27.99329729,75.30005749,3.230788332,0,0.984439412
320,61,176,47,3.162665927,69.25432935,9.759904967,N/A,0,healthy,,27.58034138,76.19794402,1.850164654,0,0.993838586
321,61,224,23,3.541546378,71.47968173,10.241607,N/A,0,healthy,,27.435158,76.32019795,1.821785523,0,1.005688176
322,61,273,0.5,3.674567616,69.851234,10.00170501,N/A,0,healthy,,26.95352546,77.47688219,2.3419021,0,1.01637665
323,62,37,96,1.589946229,63.66855262,10.36267941,N/A,0,healthy,,27.25159672,76.31515176,3.474582194,0,1.019426507
324,62,84,72,1.834805023,61.78902284,9.158723995,N/A,0,healthy,,27.19254505,75.79466512,4.337709465,0,1.015677309
325,62,132,48,2.374084873,67.81251614,9.925362455,N/A,0,healthy,,27.05930851,75.76458542,4.081109887,0,1.006262134
326,62,182,24,2.357503376,68.87956488,9.75635116,N/A,0,healthy,,27.58787475,75.56072081,3.048877986,0,0.994036982
327,62,230,0.5,3.14951324,69.1530509,9.034097227,N/A,0,healthy,,27.94346745,76.49931301,1.768572415,0,0.983870605
328,63,35,107.5,1.585285295,61.86399651,9.834113563,N/A,0,healthy,,28.50963451,76.88139256,1.627390577,0,0.980184147
329,63,83,83.5,3.028938516,69.53401075,9.498865555,N/A,0,healthy,,29.07145059,75.92446087,2.232556095,0,0.983953844
330,63,131,59.5,2.969103289,72.30168214,9.31370461,N/A,0,healthy,,29.63088496,75.83935703,3.562393704,0,0.993580027
331,63,179,35.5,2.84799126,69.52401788,8.928896182,N/A,0,healthy,,30.23152608,74.26983981,4.25843578,0,1.006204121
332,63,228,11.5,2.369635527,61.10781609,8.134212275,N/A,0,healthy,,30.88889946,73.86143163,4.030214384,0,1.016349366
333,64,12,0.5,4.577015638,72.61268543,10.05338741,N/A,0,healthy,,31.51395139,73.31526197,2.864947681,0,1.019358112
334,64,60,116,1.862353454,67.34182441,9.757265969,N/A,0,healthy,,32.09294078,72.85936779,1.768421454,1.489997305,1.015972405
335,64,107,92,2.316067511,64.23562907,9.481727737,N/A,0,healthy,,32.55640094,73.83903038,1.522189179,0,1.006604761
336,64,148,68,1.506821825,56.56165187,7.52960825,N/A,0,healthy,,32.82490721,72.3233052,2.514687144,0,0.993985442
337,64,203,44,1.842110228,63.30784187,9.278591856,N/A,0,healthy,,32.91779639,74.26168146,3.73911292,0,0.984260095
338,64,251,20,2.387251762,68.97710574,9.125045495,N/A,0,healthy,,32.95776553,73.04190161,4.319243967,0,0.980500673
339,64,300,0.5,2.934946217,68.87647865,8.44708531,N/A,0,healthy,,32.90605536,72.97963722,3.949070785,0,0.983878458
340,65,44,110.5,1.7090248,70.8070749,9.07395146,N/A,0,healthy,,32.67185712,73.39988641,3.073110156,0.251060886,0.993969378
341,65,91,86.5,3.408488035,69.8631089,10.29433681,N/A,0,healthy,,32.41928594,73.6625482,1.897484228,0,1.00618892
342,65,139,62.5,3.855652366,71.47358401,10.42785017,N/A,0,healthy,,32.0593586,74.92607787,1.610122325,0,1.016095218
343,65,187,38.5,3.910452166,75.36680598,10.47678759,N/A,0,healthy,,31.64064942,73.0124815,2.163188958,0,1.019687067
344,65,235,14.5,3.650558196,70.48410027,10.07816654,N/A,0,healthy,,31.07266441,74.68082466,3.459180048,0,1.016328027
345,66,7,0.5,4.750868709,77.04657502,9.961880292,N/A,0,healthy,,30.41210335,73.98037512,4.43966785,0,1.006315817
346,66,54,96.5,2.431044401,59.56994473,9.842329056,N/A,0,healthy,,29.69478356,75.67723354,4.220423032,0,0.993655327
347,66,102,72.5,2.133735334,62.16331661,10.01644802,N/A,0,healthy,,29.01978792,75.81709604,3.297421359,0,0.983938933
348,66,149,48.5,2.109251138,64.92109802,9.250497604,N/A,0,healthy,,28.65264104,75.40692051,1.877582234,0,0.980120693
349,66,190,24.5,2.434900209,62.93827838,9.119128287,N/A,0,healthy,,27.87216327,77.72358655,1.395440402,0,0.984176987
350,66,245,0.5,2.534783446,66.76013038,9.093904257,N/A,0,healthy,,27.66062517,76.50354303,2.376369146,0,0.994009241
351,67,33,107,2.240692151,63.74387346,9.694378612,N/A,0,healthy,,27.34307916,76.97304331,3.647843157,0,1.005884532
352,67,82,83,2.229324066,65.10142144,10.16734153,N/A,0,healthy,,26.9784728,76.32707478,4.367351152,0,1.016526861
353,67,130,59,2.861985011,68.82843702,8.838721852,N/A,0,healthy,,26.97369097,78.50395012,4.103153897,0,1.019460616
354,67,179,35,3.569203561,69.73304383,9.967494907,N/A,0,healthy,,27.158459,77.19249342,3.119854012,0,1.016577425
355,67,226,11,2.57606704,57.68231864,7.989052042,N/A,0,healthy,,27.0547991,76.03914598,1.820115042,0,1.006291179
356,68,12,0.5,4.554069029,72.38850003,9.965459888,N/A,0,healthy,,27.60115019,77.13227232,1.656054928,0,0.994781334
357,68,60,66.5,2.898983315,68.38829756,10.11946063,N/A,0,healthy,,28.0583024,75.05445146,2.215163658,0,0.984124027
358,68,109,42.5,2.78715998,70.85015397,9.833126424,N/A,0,healthy,,28.43815808,75.87099329,3.664127722,0,0.980434132
359,68,156,18.5,3.006444281,76.03743857,9.867632845,N/A,0,healthy,,28.86963941,77.09630001,4.508349127,0,0.984155184
360,68,204,0.5,3.582950803,71.27319462,9.546581401,N/A,0,healthy,,29.48682258,75.49727463,3.926422136,0,0.99391939
361,69,46,45,2.466334979,68.66836413,10.80704297,N/A,0,healthy,,30.49028636,73.50940284,2.88490435,0,1.005776702
362,69,94,21,3.342448583,68.88460898,10.66326335,N/A,0,healthy,,31.04170083,74.01186427,1.973892249,0,1.015752435
363,69,141,0.5,4.925031718,72.37431796,9.907142581,N/A,0,healthy,,31.37794417,75.03477228,1.802292252,0.767928802,1.019388735
364,70,40,90.5,2.307391943,65.99348416,10.28256598,N/A,0,healthy,,32.11727806,74.02293571,2.356876791,0,1.015788486
365,70,89,66.5,2.842481055,68.31681491,10.15915674,N/A,0,healthy,,32.38800931,72.43195577,3.55560562,0,1.00601519
366,70,136,42.5,3.789506081,65.07904276,9.219335216,N/A,0,healthy,,32.72832767,72.95041061,4.661197652,0,0.993791043
367,70,184,18.5,3.903297889,67.8913177,9.68092284,N/A,0,healthy,,32.81530421,73.75089566,4.049521486,0,0.98428434
368,70,233,0.5,5.14225391,71.08354766,10.19358743,N/A,0,healthy,,33.09865265,73.38841857,2.854952155,0,0.980384625
369,71,45,64.5,2.502233379,68.35280281,9.351280947,N/A,0,healthy,,32.97948225,71.23262111,1.814226556,0,0.984024899
370,71,93,40.5,2.326424572,58.14638277,8.07558207,N/A,0,healthy,,32.49502112,72.13990067,1.644445621,0,0.994331405
371,71,142,16.5,3.375059809,67.45574338,9.753694274,N/A,0,healthy,,32.29923256,73.0937796,2.539663402,0,1.007086063
372,72,1,0.5,5.614721889,73.20344406,10.44297988,N/A,0,healthy,,32.07081275,74.02199108,3.556140418,0,1.015875679
373,72,49,83,2.844950801,65.69180715,10.46252295,N/A,0,healthy,,31.6614753,73.84632967,4.329808746,0,1.019936912
374,72,98,59,3.814767664,69.24452851,9.877767009,N/A,0,healthy,,30.80263534,74.95156375,4.169611493,0,1.016277777
375,72,146,35,3.3112701,68.45272944,10.66764838,N/A,0,healthy,,30.6068748,76.50047558,2.961822111,0,1.005487414
376,72,193,11,4.687403951,69.01546436,10.14430909,N/A,0,healthy,,29.63389654,75.98108254,1.860315837,0,0.994266354
377,73,12,0.5,5.637602436,73.04486259,9.517662855,N/A,0,healthy,,29.14573203,76.13766783,1.940797834,0,0.984016606
378,73,62,125,2.455941942,64.9456218,9.992286327,N/A,0,healthy,,28.46007814,75.10968176,2.418270768,0.32945084,0.980388223
379,73,109,101,2.760431018,72.89227242,9.963091426,N/A,0,healthy,,27.85258933,75.15540811,3.551116224,0.403771275,0.983600455
380,73,158,77,3.052443197,70.01809838,10.11121667,N/A,0,healthy,,27.53999876,76.77495579,4.437083073,0,0.993683774
381,73,205,53,2.755051033,67.01389414,10.1073414,N/A,0,healthy,,27.49391176,76.20345554,4.165238669,0,1.005845646
382,73,252,29,4.62626568,75.87036937,9.93268447,N/A,0,healthy,,27.17235727,78.36265419,2.98346921,0,1.015596893
383,73,300,5,4.171088117,73.06017212,9.661662873,N/A,0,healthy,,26.9674844,76.42380169,1.967232248,0,1.019661573
384,74,25,0.5,3.242789627,67.09988955,9.474420759,N/A,0,healthy,,27.10603519,76.56613972,1.625552933,0,1.015833855
385,74,72,53,2.702007057,69.61236067,9.802128853,N/A,0,healthy,,27.35206618,76.98485525,2.398009106,0,1.005714837
386,74,120,29,2.490547199,70.98254463,9.467407468,N/A,0,healthy,,27.46614659,76.50221513,3.481382291,0,0.993652236
